zerothird_unique_run_data_row,run_timestamp_utc,run_timestamp_local,record_id,alice_file,filename_kind,curated_window,curated_mode,rows,qkd_rows,chsh_rows,alice_results_csv,alice_results_data_rows,alice_results_line_numbers,first_alice_results_line_number,last_alice_results_line_number,good_results_combined_csv,good_results_combined_data_rows,zerothird_results_csv,zerothird_results_data_rows,first_zerothird_results_data_row,last_zerothird_results_data_row
7819,2026-07-11T15:29:51.154203+00:00,2026-07-11T17:29:51.154203+02:00,CHSH_S_step0520,alice_CHSH_S_step0520_20260711T152951.154203Z_exp_5.0s.bin,CHSH_S filename,"320 ps, 2 sigma",optimize,1,0,1,Data/alice_results.csv,41889,41890,41890,41890,Data/GoodResults/alice_results_good_since_20260628.csv,26753,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11412,11412,11412
7820,2026-07-11T15:30:05.186493+00:00,2026-07-11T17:30:05.186493+02:00,CHSH_S_step0521,alice_CHSH_S_step0521_20260711T153005.186493Z_exp_5.0s.bin,CHSH_S filename,"320 ps, 2 sigma",optimize,1,0,1,Data/alice_results.csv,41890,41891,41891,41891,Data/GoodResults/alice_results_good_since_20260628.csv,26754,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11413,11413,11413
7821,2026-07-11T15:30:19.110127+00:00,2026-07-11T17:30:19.110127+02:00,CHSH_S_step0522,alice_CHSH_S_step0522_20260711T153019.110127Z_exp_5.0s.bin,CHSH_S filename,"320 ps, 2 sigma",optimize,1,0,1,Data/alice_results.csv,41891,41892,41892,41892,Data/GoodResults/alice_results_good_since_20260628.csv,26755,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11414,11414,11414
7822,2026-07-11T15:30:33.140044+00:00,2026-07-11T17:30:33.140044+02:00,CHSH_S_step0523,alice_CHSH_S_step0523_20260711T153033.140044Z_exp_5.0s.bin,CHSH_S filename,"320 ps, 2 sigma",optimize,1,0,1,Data/alice_results.csv,41892,41893,41893,41893,Data/GoodResults/alice_results_good_since_20260628.csv,26756,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11415,11415,11415
7823,2026-07-11T15:30:47.023787+00:00,2026-07-11T17:30:47.023787+02:00,CHSH_S_step0524,alice_CHSH_S_step0524_20260711T153047.023787Z_exp_5.0s.bin,CHSH_S filename,"320 ps, 2 sigma",optimize,1,0,1,Data/alice_results.csv,41893,41894,41894,41894,Data/GoodResults/alice_results_good_since_20260628.csv,26757,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11416,11416,11416
7824,2026-07-11T15:31:01.028442+00:00,2026-07-11T17:31:01.028442+02:00,CHSH_S_step0525,alice_CHSH_S_step0525_20260711T153101.028442Z_exp_5.0s.bin,CHSH_S filename,"320 ps, 2 sigma",optimize,1,0,1,Data/alice_results.csv,41894,41895,41895,41895,Data/GoodResults/alice_results_good_since_20260628.csv,26758,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11417,11417,11417
7825,2026-07-11T15:31:14.965982+00:00,2026-07-11T17:31:14.965982+02:00,QKD,alice_QKD_20260711T153114.965982Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41895-41896,41896-41897,41896,41897,Data/GoodResults/alice_results_good_since_20260628.csv,26759-26760,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11418-11419,11418,11419
7826,2026-07-11T15:31:29.468234+00:00,2026-07-11T17:31:29.468234+02:00,QKD_step0001,alice_QKD_step0001_20260711T153129.468234Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41897-41898,41898-41899,41898,41899,Data/GoodResults/alice_results_good_since_20260628.csv,26761-26762,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11420-11421,11420,11421
7827,2026-07-11T15:31:44.195106+00:00,2026-07-11T17:31:44.195106+02:00,QKD_step0002,alice_QKD_step0002_20260711T153144.195106Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41899-41900,41900-41901,41900,41901,Data/GoodResults/alice_results_good_since_20260628.csv,26763-26764,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11422-11423,11422,11423
7828,2026-07-11T15:31:58.935988+00:00,2026-07-11T17:31:58.935988+02:00,QKD_step0003,alice_QKD_step0003_20260711T153158.935988Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41901-41902,41902-41903,41902,41903,Data/GoodResults/alice_results_good_since_20260628.csv,26765-26766,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11424-11425,11424,11425
7829,2026-07-11T15:32:13.565855+00:00,2026-07-11T17:32:13.565855+02:00,QKD_step0004,alice_QKD_step0004_20260711T153213.565855Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41903-41904,41904-41905,41904,41905,Data/GoodResults/alice_results_good_since_20260628.csv,26767-26768,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11426-11427,11426,11427
7830,2026-07-11T15:32:28.120884+00:00,2026-07-11T17:32:28.120884+02:00,QKD_step0005,alice_QKD_step0005_20260711T153228.120884Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41905-41906,41906-41907,41906,41907,Data/GoodResults/alice_results_good_since_20260628.csv,26769-26770,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11428-11429,11428,11429
7831,2026-07-11T15:32:42.821229+00:00,2026-07-11T17:32:42.821229+02:00,QKD_step0006,alice_QKD_step0006_20260711T153242.821229Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41907-41908,41908-41909,41908,41909,Data/GoodResults/alice_results_good_since_20260628.csv,26771-26772,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11430-11431,11430,11431
7832,2026-07-11T15:32:57.392537+00:00,2026-07-11T17:32:57.392537+02:00,QKD_step0007,alice_QKD_step0007_20260711T153257.392537Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41909-41910,41910-41911,41910,41911,Data/GoodResults/alice_results_good_since_20260628.csv,26773-26774,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11432-11433,11432,11433
7833,2026-07-11T15:33:12.032919+00:00,2026-07-11T17:33:12.032919+02:00,QKD_step0008,alice_QKD_step0008_20260711T153312.032919Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41911-41912,41912-41913,41912,41913,Data/GoodResults/alice_results_good_since_20260628.csv,26775-26776,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11434-11435,11434,11435
7834,2026-07-11T15:33:26.647894+00:00,2026-07-11T17:33:26.647894+02:00,QKD_step0009,alice_QKD_step0009_20260711T153326.647894Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41913-41914,41914-41915,41914,41915,Data/GoodResults/alice_results_good_since_20260628.csv,26777-26778,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11436-11437,11436,11437
7835,2026-07-11T15:33:41.322217+00:00,2026-07-11T17:33:41.322217+02:00,QKD_step0010,alice_QKD_step0010_20260711T153341.322217Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41915-41916,41916-41917,41916,41917,Data/GoodResults/alice_results_good_since_20260628.csv,26779-26780,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11438-11439,11438,11439
7836,2026-07-11T15:33:55.902612+00:00,2026-07-11T17:33:55.902612+02:00,QKD_step0011,alice_QKD_step0011_20260711T153355.902612Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41917-41918,41918-41919,41918,41919,Data/GoodResults/alice_results_good_since_20260628.csv,26781-26782,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11440-11441,11440,11441
7837,2026-07-11T15:34:10.413611+00:00,2026-07-11T17:34:10.413611+02:00,QKD_step0012,alice_QKD_step0012_20260711T153410.413611Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41919-41920,41920-41921,41920,41921,Data/GoodResults/alice_results_good_since_20260628.csv,26783-26784,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11442-11443,11442,11443
7838,2026-07-11T15:34:25.073478+00:00,2026-07-11T17:34:25.073478+02:00,QKD_step0013,alice_QKD_step0013_20260711T153425.073478Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41921-41922,41922-41923,41922,41923,Data/GoodResults/alice_results_good_since_20260628.csv,26785-26786,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11444-11445,11444,11445
7839,2026-07-11T15:34:39.809463+00:00,2026-07-11T17:34:39.809463+02:00,QKD_step0014,alice_QKD_step0014_20260711T153439.809463Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41923-41924,41924-41925,41924,41925,Data/GoodResults/alice_results_good_since_20260628.csv,26787-26788,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11446-11447,11446,11447
7840,2026-07-11T15:34:54.467376+00:00,2026-07-11T17:34:54.467376+02:00,QKD_step0015,alice_QKD_step0015_20260711T153454.467376Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41925-41926,41926-41927,41926,41927,Data/GoodResults/alice_results_good_since_20260628.csv,26789-26790,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11448-11449,11448,11449
7841,2026-07-11T15:35:09.103767+00:00,2026-07-11T17:35:09.103767+02:00,QKD_step0016,alice_QKD_step0016_20260711T153509.103767Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41927-41928,41928-41929,41928,41929,Data/GoodResults/alice_results_good_since_20260628.csv,26791-26792,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11450-11451,11450,11451
7842,2026-07-11T15:35:23.692114+00:00,2026-07-11T17:35:23.692114+02:00,QKD_step0017,alice_QKD_step0017_20260711T153523.692114Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41929-41930,41930-41931,41930,41931,Data/GoodResults/alice_results_good_since_20260628.csv,26793-26794,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11452-11453,11452,11453
7843,2026-07-11T15:35:38.464118+00:00,2026-07-11T17:35:38.464118+02:00,QKD_step0018,alice_QKD_step0018_20260711T153538.464118Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41931-41932,41932-41933,41932,41933,Data/GoodResults/alice_results_good_since_20260628.csv,26795-26796,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11454-11455,11454,11455
7844,2026-07-11T15:35:53.093305+00:00,2026-07-11T17:35:53.093305+02:00,QKD_step0019,alice_QKD_step0019_20260711T153553.093305Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41933-41934,41934-41935,41934,41935,Data/GoodResults/alice_results_good_since_20260628.csv,26797-26798,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11456-11457,11456,11457
7845,2026-07-11T15:36:07.694455+00:00,2026-07-11T17:36:07.694455+02:00,QKD_step0020,alice_QKD_step0020_20260711T153607.694455Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41935-41936,41936-41937,41936,41937,Data/GoodResults/alice_results_good_since_20260628.csv,26799-26800,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11458-11459,11458,11459
7846,2026-07-11T15:36:22.260816+00:00,2026-07-11T17:36:22.260816+02:00,QKD_step0021,alice_QKD_step0021_20260711T153622.260816Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41937-41938,41938-41939,41938,41939,Data/GoodResults/alice_results_good_since_20260628.csv,26801-26802,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11460-11461,11460,11461
7847,2026-07-11T15:36:36.912952+00:00,2026-07-11T17:36:36.912952+02:00,QKD_step0022,alice_QKD_step0022_20260711T153636.912952Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41939-41940,41940-41941,41940,41941,Data/GoodResults/alice_results_good_since_20260628.csv,26803-26804,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11462-11463,11462,11463
7848,2026-07-11T15:36:51.494911+00:00,2026-07-11T17:36:51.494911+02:00,QKD_step0023,alice_QKD_step0023_20260711T153651.494911Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41941-41942,41942-41943,41942,41943,Data/GoodResults/alice_results_good_since_20260628.csv,26805-26806,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11464-11465,11464,11465
7849,2026-07-11T15:37:06.316845+00:00,2026-07-11T17:37:06.316845+02:00,QKD_step0024,alice_QKD_step0024_20260711T153706.316845Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41943-41944,41944-41945,41944,41945,Data/GoodResults/alice_results_good_since_20260628.csv,26807-26808,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11466-11467,11466,11467
7850,2026-07-11T15:37:20.867198+00:00,2026-07-11T17:37:20.867198+02:00,QKD_step0025,alice_QKD_step0025_20260711T153720.867198Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41945-41946,41946-41947,41946,41947,Data/GoodResults/alice_results_good_since_20260628.csv,26809-26810,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11468-11469,11468,11469
7851,2026-07-11T15:37:35.561692+00:00,2026-07-11T17:37:35.561692+02:00,QKD_step0026,alice_QKD_step0026_20260711T153735.561692Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41947-41948,41948-41949,41948,41949,Data/GoodResults/alice_results_good_since_20260628.csv,26811-26812,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11470-11471,11470,11471
7852,2026-07-11T15:37:50.126935+00:00,2026-07-11T17:37:50.126935+02:00,QKD_step0027,alice_QKD_step0027_20260711T153750.126935Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41949-41950,41950-41951,41950,41951,Data/GoodResults/alice_results_good_since_20260628.csv,26813-26814,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11472-11473,11472,11473
7853,2026-07-11T15:38:04.759941+00:00,2026-07-11T17:38:04.759941+02:00,QKD_step0028,alice_QKD_step0028_20260711T153804.759941Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41951-41952,41952-41953,41952,41953,Data/GoodResults/alice_results_good_since_20260628.csv,26815-26816,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11474-11475,11474,11475
7854,2026-07-11T15:38:19.375824+00:00,2026-07-11T17:38:19.375824+02:00,QKD_step0029,alice_QKD_step0029_20260711T153819.375824Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41953-41954,41954-41955,41954,41955,Data/GoodResults/alice_results_good_since_20260628.csv,26817-26818,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11476-11477,11476,11477
7855,2026-07-11T15:38:33.976968+00:00,2026-07-11T17:38:33.976968+02:00,QKD_step0030,alice_QKD_step0030_20260711T153833.976968Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41955-41956,41956-41957,41956,41957,Data/GoodResults/alice_results_good_since_20260628.csv,26819-26820,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11478-11479,11478,11479
7856,2026-07-11T15:38:48.631211+00:00,2026-07-11T17:38:48.631211+02:00,QKD_step0031,alice_QKD_step0031_20260711T153848.631211Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41957-41958,41958-41959,41958,41959,Data/GoodResults/alice_results_good_since_20260628.csv,26821-26822,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11480-11481,11480,11481
7857,2026-07-11T15:39:03.287825+00:00,2026-07-11T17:39:03.287825+02:00,QKD_step0032,alice_QKD_step0032_20260711T153903.287825Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41959-41960,41960-41961,41960,41961,Data/GoodResults/alice_results_good_since_20260628.csv,26823-26824,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11482-11483,11482,11483
7858,2026-07-11T15:39:17.966322+00:00,2026-07-11T17:39:17.966322+02:00,QKD_step0033,alice_QKD_step0033_20260711T153917.966322Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41961-41962,41962-41963,41962,41963,Data/GoodResults/alice_results_good_since_20260628.csv,26825-26826,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11484-11485,11484,11485
7859,2026-07-11T15:39:32.608033+00:00,2026-07-11T17:39:32.608033+02:00,QKD_step0034,alice_QKD_step0034_20260711T153932.608033Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41963-41964,41964-41965,41964,41965,Data/GoodResults/alice_results_good_since_20260628.csv,26827-26828,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11486-11487,11486,11487
7860,2026-07-11T15:39:47.311883+00:00,2026-07-11T17:39:47.311883+02:00,QKD_step0035,alice_QKD_step0035_20260711T153947.311883Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41965-41966,41966-41967,41966,41967,Data/GoodResults/alice_results_good_since_20260628.csv,26829-26830,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11488-11489,11488,11489
7861,2026-07-11T15:40:01.888797+00:00,2026-07-11T17:40:01.888797+02:00,QKD_step0036,alice_QKD_step0036_20260711T154001.888797Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41967-41968,41968-41969,41968,41969,Data/GoodResults/alice_results_good_since_20260628.csv,26831-26832,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11490-11491,11490,11491
7862,2026-07-11T15:40:16.465293+00:00,2026-07-11T17:40:16.465293+02:00,QKD_step0037,alice_QKD_step0037_20260711T154016.465293Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41969-41970,41970-41971,41970,41971,Data/GoodResults/alice_results_good_since_20260628.csv,26833-26834,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11492-11493,11492,11493
7863,2026-07-11T15:40:31.072742+00:00,2026-07-11T17:40:31.072742+02:00,QKD_step0038,alice_QKD_step0038_20260711T154031.072742Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41971-41972,41972-41973,41972,41973,Data/GoodResults/alice_results_good_since_20260628.csv,26835-26836,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11494-11495,11494,11495
7864,2026-07-11T15:40:45.629926+00:00,2026-07-11T17:40:45.629926+02:00,QKD_step0039,alice_QKD_step0039_20260711T154045.629926Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41973-41974,41974-41975,41974,41975,Data/GoodResults/alice_results_good_since_20260628.csv,26837-26838,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11496-11497,11496,11497
7865,2026-07-11T15:41:00.186595+00:00,2026-07-11T17:41:00.186595+02:00,QKD_step0040,alice_QKD_step0040_20260711T154100.186595Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41975-41976,41976-41977,41976,41977,Data/GoodResults/alice_results_good_since_20260628.csv,26839-26840,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11498-11499,11498,11499
7866,2026-07-11T15:41:14.712843+00:00,2026-07-11T17:41:14.712843+02:00,QKD_step0041,alice_QKD_step0041_20260711T154114.712843Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41977-41978,41978-41979,41978,41979,Data/GoodResults/alice_results_good_since_20260628.csv,26841-26842,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11500-11501,11500,11501
7867,2026-07-11T15:41:29.202186+00:00,2026-07-11T17:41:29.202186+02:00,QKD_step0042,alice_QKD_step0042_20260711T154129.202186Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41979-41980,41980-41981,41980,41981,Data/GoodResults/alice_results_good_since_20260628.csv,26843-26844,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11502-11503,11502,11503
7868,2026-07-11T15:41:43.866585+00:00,2026-07-11T17:41:43.866585+02:00,QKD_step0043,alice_QKD_step0043_20260711T154143.866585Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41981-41982,41982-41983,41982,41983,Data/GoodResults/alice_results_good_since_20260628.csv,26845-26846,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11504-11505,11504,11505
7869,2026-07-11T15:41:58.629572+00:00,2026-07-11T17:41:58.629572+02:00,QKD_step0044,alice_QKD_step0044_20260711T154158.629572Z_exp_5.0s.bin,QKD filename,"320 ps, 2 sigma",optimize,2,1,1,Data/alice_results.csv,41983-41984,41984-41985,41984,41985,Data/GoodResults/alice_results_good_since_20260628.csv,26847-26848,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,11506-11507,11506,11507
